47.325791,51.726899,51.934186,49.111974,48.124322,49.382489,50.213033,50.512970,49.764382,47.944081,46.452872,45.540379,44.854708,44.146382,43.576981,43.326838,43.330636,43.268700,43.080909,42.886988,42.685888,42.588073,42.729092,42.716148,42.789285,44.499793,48.134744,49.733312,48.469416,46.640498,46.966929,47.018417,45.729468,44.784915,44.170552,44.123481
13.500616,13.551484,13.755942,13.969718,13.969935,13.362595,13.142136,12.254701,11.809498,12.987042,13.900805,13.583117,12.977947,12.681592,12.656889,12.841595,13.133893,13.348502,13.445871,13.422766,13.277712,12.973040,12.886666,12.800682,12.545543,13.058154,13.257851,13.065596,12.877138,12.474312,12.052994,12.438250,13.382179,13.486566,13.202525,13.337716
-0.154919,-1.904416,-2.443315,-1.768138,-1.710383,-2.655985,-2.731537,-2.190421,-1.119372,-0.114406,0.437680,1.182687,1.518940,1.633256,2.023774,2.493450,2.949317,2.793917,2.661105,2.606245,2.537477,2.673302,2.644726,2.550013,2.576653,1.707461,0.921522,1.478822,2.376398,2.951458,3.353186,3.429326,3.413074,3.298734,3.142314,2.900858
2.158085,1.952119,1.999113,2.025090,2.055993,2.753012,3.364821,3.620316,3.671678,3.316473,3.431037,4.156505,4.244570,3.871744,3.846022,4.139375,3.995989,3.526733,3.597918,3.776397,3.769558,3.691741,3.446371,3.503695,3.733717,2.970533,2.178855,1.937089,2.283419,2.288864,1.424009,1.954705,2.694890,2.864798,3.254898,2.810347
-0.157276,-0.207394,0.119863,0.903639,1.976365,2.378206,1.824839,1.110166,0.909176,0.703431,0.665889,0.619987,0.918266,0.871098,0.475518,0.603981,0.668182,0.710684,0.653581,0.371044,0.291583,0.242140,0.115512,0.304827,0.590285,0.248269,-0.813205,-1.104689,-0.968787,-0.723674,-0.655875,-0.443234,-0.121599,0.251464,0.318541,-0.033187
2.984494,2.606247,2.218850,2.440146,2.999034,3.047292,2.969078,3.409273,3.772906,3.439592,2.533175,1.902190,1.874925,2.098540,2.323226,2.382257,2.227151,2.212655,2.379813,2.527006,2.510699,2.548596,2.504676,2.443605,2.328374,3.171087,4.378019,4.750186,4.278431,3.620157,3.844500,3.362237,2.096099,1.525626,1.867365,2.241662
0.978995,1.236904,0.695382,-0.110673,-0.672062,-0.210323,0.101962,-0.073358,-0.009426,0.241611,0.250575,-0.215266,-0.728137,-0.780614,-0.342223,-0.417372,-0.736952,-0.691207,-0.529032,-0.482448,-0.305649,-0.233905,-0.524376,-0.343879,-0.130285,0.560072,1.107372,0.750574,0.165475,-0.278659,-0.651777,-0.680419,-0.513759,-0.364939,-0.483403,-0.339168
0.102649,-0.043962,0.086169,0.285298,0.579370,1.147998,0.934828,0.297729,0.146587,0.193720,0.170172,0.281506,0.480831,0.631442,0.634060,0.879455,1.094373,0.868654,0.673997,0.764872,0.907599,0.737485,0.443857,0.841260,1.048163,0.355487,-0.678015,-1.066742,-0.761731,-0.186486,-0.167584,-0.039099,0.445099,0.882745,0.962927,1.247475
-1.020496,-1.760067,-1.718247,-0.979313,-0.630807,-0.631842,-0.491376,-0.410533,-0.436993,-0.397712,-0.509496,-0.526259,-0.493907,-0.422119,-0.471889,-0.189593,-0.092648,-0.420808,-0.490211,-0.345864,-0.370631,-0.341863,-0.317714,-0.307017,-0.435674,-0.685985,-0.539282,-0.671518,-0.810528,-0.805223,-0.746446,-0.532107,-0.210005,-0.106790,-0.044824,-0.134452
0.521780,0.800317,0.905001,0.716886,-0.070322,-0.547679,-0.390312,-0.441268,-0.276600,0.348432,0.639083,0.734962,0.726113,0.495854,0.570396,0.613245,0.374431,0.323229,0.541092,0.575785,0.650093,0.616610,0.256690,0.428602,0.539932,-0.114702,-0.491193,-0.664889,-0.707340,-0.405141,-0.532155,-0.636237,-0.325607,0.009231,0.311059,0.094163
