35.907586,35.691894,35.334628,34.835632,34.651600,35.578231,40.420566,52.344740,61.046271,65.534073,69.595730,72.445345,71.937908,68.742024,64.187776,60.115947,67.242328,71.407305,72.507400,71.836503,70.851107,69.811331,69.697416,69.931548,69.643145,69.486505,69.576227,68.310553,65.181983,60.529896,54.704306,47.645908,40.494356,37.764041,36.171757,35.449789
4.696874,4.746874,4.704207,4.685271,4.665281,4.535604,8.065684,6.956051,6.731591,6.938818,6.656345,6.699189,7.807155,9.581869,9.196562,5.751078,8.564850,9.676362,9.422499,9.265246,9.293781,9.513726,9.365953,9.069339,9.124084,8.897976,7.920323,7.131770,6.859919,7.161801,7.042321,7.013961,7.222730,5.482123,3.781656,4.336985
0.014807,0.214994,0.683387,1.135096,1.335211,0.595679,2.735859,4.281617,3.837627,3.472733,1.364846,-2.475047,-4.939024,-5.597293,-3.822839,-1.577726,-4.674766,-7.085364,-8.093237,-8.294262,-8.205051,-8.272435,-8.222175,-8.102077,-7.983090,-7.578862,-6.521486,-4.806878,-1.737506,2.148000,3.952430,3.871798,2.939280,2.070647,1.206495,0.920602
2.516253,2.681941,2.831963,2.696766,2.564561,2.752885,3.130062,3.039949,2.881475,2.509737,2.128930,1.849659,1.195864,-0.097069,-0.677888,-0.264843,-0.559685,0.526181,1.415949,1.802553,1.892397,2.081356,2.060334,2.104311,2.346793,2.821136,3.151885,2.759206,1.888332,1.564000,1.556340,1.513460,2.250828,2.929563,2.507379,2.052049
-0.442447,-0.317497,-0.089780,-0.232015,-0.469654,-0.163085,-1.018923,-4.566778,-6.128656,-6.992023,-6.934844,-5.054096,-3.323837,-2.530475,-1.655091,-1.700605,-1.118107,-1.102897,-0.505628,0.185814,0.400556,0.125415,-0.017473,-0.058320,-0.397275,-1.276755,-2.413133,-3.866093,-4.979945,-5.119417,-4.691742,-3.859400,-2.237668,-1.335754,-1.222513,-0.613961
1.298718,1.193822,1.042957,0.937627,0.811004,0.779550,-0.626962,-1.326671,-1.066577,-0.396439,-0.120685,0.144839,0.053840,-0.552041,-1.180724,-0.703443,-0.264725,0.676940,1.399400,1.731453,1.959188,2.137438,2.258196,2.140734,1.891520,2.006938,2.427759,2.141715,1.047760,0.791569,0.856646,0.836515,0.766815,1.491859,1.846562,1.514857
0.698892,0.309326,-0.266861,-0.584318,-0.488543,-0.095696,-1.119531,-0.298915,-0.253126,-0.343435,0.445692,0.844572,0.203967,-1.138735,-1.120105,0.144988,-0.022595,-0.286106,-0.285647,-0.224518,-0.183610,-0.087637,-0.022404,0.215499,0.605517,0.937645,1.027150,1.160727,1.527544,1.745987,1.214248,1.049081,-0.105563,-0.801272,-0.571353,-0.557434
0.380026,0.540438,0.614187,0.571124,0.632056,0.790334,0.102803,-0.509382,-1.036564,-1.283221,-0.273343,0.931883,1.611208,2.148661,2.366601,2.063074,2.304225,1.944559,1.473068,1.266511,1.536577,1.841969,1.872683,1.683681,1.526655,1.419396,1.162566,0.735147,0.418398,0.431081,0.335581,0.377228,0.071306,0.091444,0.637753,0.750672
-0.959603,-0.884881,-0.840263,-0.856203,-0.684060,-0.979927,-1.662858,-0.616165,0.364345,0.738161,-0.125889,-1.244771,-1.833987,-1.643515,-1.194952,-1.738608,-2.813201,-3.317201,-3.425579,-3.113046,-2.957048,-2.917833,-2.881289,-2.814727,-2.897523,-3.311477,-3.887806,-4.072824,-3.235218,-1.622502,-0.567717,-0.457347,-0.981846,-1.263125,-0.800607,-0.922422
1.086771,1.048340,0.679471,0.543040,0.502643,0.554596,0.303266,0.789063,0.764620,0.388188,-0.415132,-1.619474,-2.709265,-3.553539,-2.761270,-1.167609,-1.828265,-1.977103,-1.648499,-1.376086,-1.384215,-1.593842,-1.586638,-1.536756,-1.606601,-1.455658,-1.129113,-0.902149,-0.635467,0.098571,0.632447,0.675055,-0.219978,0.144138,0.796210,0.184998
-0.491655,-0.363003,-0.563343,-0.723069,-0.710721,-0.537205,-0.522030,-1.243379,-1.607747,-1.694676,-1.545342,-1.355274,-1.537990,-1.510728,-1.836572,-1.770776,-0.951001,-0.324174,-0.049272,0.073410,0.194463,0.557020,0.669412,0.689918,0.775912,0.570784,-0.056050,-1.253289,-2.466525,-2.984877,-2.904301,-2.989492,-2.391893,-1.024635,-0.265523,-0.132313
-0.144318,0.091660,0.155983,-0.124652,-0.498806,-0.806553,-1.428877,-1.512321,-1.254576,-1.080760,-1.235034,-0.909535,-0.810179,-1.112908,-0.845726,-0.179168,-0.127718,-0.298347,0.063465,0.247872,0.217330,0.262264,0.219443,0.075833,-0.074506,-0.186407,-0.544056,-1.104698,-1.371765,-0.871227,-0.434373,0.000259,0.433798,0.874391,0.606350,0.257128
